PDB,Ligand,Code,Pose Number,Resolution(A),Ligand Occupation Factor,Ki(M),log(Ki),pKi,RMSD(A),Torsions,Q,Average Q,Ligand B-factor(A2),Receptor B-factor(A2),B-factor ratio (Ligand/Receptor),C,N,O,P,S,F,Cl,Br,Affinity(kcal/mol),Gauss 1,Gauss 2,Repulsion,Hydrophobic,Hydrogen,Torsional
5QB4,lig_33,lig_616,2,1.8,1.0,ND,ND,ND,3.377, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-8.15,55.396,1330.069,0.494,30.469,0.479,0.7781512503836436
5QB4,lig_33,lig_616,3,1.8,1.0,ND,ND,ND,2.043, 5,1.0,0.022727272727272728,0.0,34.04215111478111,0.0,19,9,4,0,3,0,0,0,-8.117,50.97,1406.351,2.531,19.577,3.502,0.7781512503836436
5QB4,lig_72,lig_2971,4,1.8,1.0,ND,ND,ND,4.498, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.239,45.03,1261.074,1.407,52.411,0.68,0.6989700043360189
5QB4,lig_72,lig_2971,7,1.8,1.0,ND,ND,ND,2.906, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.82,41.967,1123.092,1.976,32.975,3.321,0.6989700043360189
5QB4,lig_72,lig_2971,6,1.8,1.0,ND,ND,ND,5.095, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.957,54.468,1085.877,2.448,21.662,4.492,0.6989700043360189
5QB4,lig_72,lig_2971,8,1.8,1.0,ND,ND,ND,2.208, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.575,37.912,1185.371,1.74,20.651,2.903,0.6989700043360189
5QB4,lig_72,lig_2971,9,1.8,1.0,ND,ND,ND,11.328, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-7.483,48.777,986.909,1.603,63.381,1.164,0.6989700043360189
5QB4,lig_72,lig_2971,1,1.8,1.0,ND,ND,ND,0.0, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.99,65.696,1221.25,1.727,36.975,2.619,0.6989700043360189
5QB4,lig_72,lig_2971,5,1.8,1.0,ND,ND,ND,3.091, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.246,53.156,1219.539,1.93,39.826,2.103,0.6989700043360189
5QB4,lig_72,lig_2971,2,1.8,1.0,ND,ND,ND,4.435, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-9.085,59.416,1195.291,2.204,54.823,3.073,0.6989700043360189
5QB4,lig_72,lig_2971,3,1.8,1.0,ND,ND,ND,4.01, 4,-1.0019999999999998,-0.027833333333333328,0.0,34.04215111478111,0.0,29,0,4,0,0,0,0,0,-8.799,48.841,1255.609,1.818,33.543,3.297,0.6989700043360189
5QB4,lig_74,lig_3130,4,1.8,1.0,ND,ND,ND,7.265, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-9.856,94.178,1151.456,2.785,41.751,4.921,0.6020599913279624
5QB4,lig_74,lig_3130,7,1.8,1.0,ND,ND,ND,6.092, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-9.79,77.328,1319.342,2.7,67.696,2.588,0.6020599913279624
5QB4,lig_74,lig_3130,6,1.8,1.0,ND,ND,ND,4.375, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-9.926,69.113,1269.441,2.225,56.61,3.816,0.6020599913279624
5QB4,lig_74,lig_3130,8,1.8,1.0,ND,ND,ND,2.096, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-9.753,64.893,1386.299,2.642,49.628,3.632,0.6020599913279624
5QB4,lig_74,lig_3130,9,1.8,1.0,ND,ND,ND,2.564, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-9.009,62.413,1216.685,2.319,24.698,4.905,0.6020599913279624
5QB4,lig_74,lig_3130,1,1.8,1.0,ND,ND,ND,0.0, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-10.861,82.031,1458.576,1.849,38.774,3.621,0.6020599913279624
5QB4,lig_74,lig_3130,5,1.8,1.0,ND,ND,ND,3.648, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-9.884,80.657,1202.195,2.293,50.001,4.133,0.6020599913279624
5QB4,lig_74,lig_3130,2,1.8,1.0,ND,ND,ND,1.728, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-10.885,86.046,1450.98,2.153,44.949,3.57,0.6020599913279624
5QB4,lig_74,lig_3130,3,1.8,1.0,ND,ND,ND,2.108, 3,0.0009999999999999107,2.7027027027024614e-05,0.0,34.04215111478111,0.0,26,5,1,0,0,0,0,0,-10.374,70.768,1359.46,1.474,48.495,3.171,0.6020599913279624
5QB4,lig_26,lig_419,4,1.8,1.0,ND,ND,ND,1.486, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-8.393,70.701,1474.767,3.175,23.512,6.28,1.0
5QB4,lig_26,lig_419,7,1.8,1.0,ND,ND,ND,1.745, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-7.44,57.623,1416.098,2.031,26.866,3.427,1.0
5QB4,lig_26,lig_419,6,1.8,1.0,ND,ND,ND,10.014, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-8.231,90.013,1354.813,2.932,21.852,5.57,1.0
5QB4,lig_26,lig_419,8,1.8,1.0,ND,ND,ND,4.246, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-7.408,63.651,1228.685,1.932,35.119,4.097,1.0
5QB4,lig_26,lig_419,9,1.8,1.0,ND,ND,ND,3.8, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-7.887,66.927,1559.201,2.342,12.402,3.913,1.0
5QB4,lig_26,lig_419,1,1.8,1.0,ND,ND,ND,0.0, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-8.668,75.315,1471.799,3.384,27.267,6.788,1.0
5QB4,lig_26,lig_419,5,1.8,1.0,ND,ND,ND,5.751, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-7.845,73.389,1500.987,2.524,14.994,4.065,1.0
5QB4,lig_26,lig_419,2,1.8,1.0,ND,ND,ND,3.185, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-9.296,91.474,1585.61,4.228,36.654,6.94,1.0
5QB4,lig_26,lig_419,3,1.8,1.0,ND,ND,ND,2.868, 9,1.001,0.020019999999999996,0.0,34.04215111478111,0.0,20,10,4,0,3,0,0,0,-8.801,83.561,1527.09,4.785,38.604,7.419,1.0
5QB4,lig_5,lig_167,4,1.8,1.0,ND,ND,ND,3.968, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-8.507,63.707,1358.156,3.777,32.354,5.429,0.7781512503836436
5QB4,lig_5,lig_167,7,1.8,1.0,ND,ND,ND,5.071, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-8.454,64.506,1330.256,2.155,33.897,3.128,0.7781512503836436
5QB4,lig_5,lig_167,6,1.8,1.0,ND,ND,ND,2.946, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-8.453,64.614,1263.26,1.65,35.254,2.95,0.7781512503836436
5QB4,lig_5,lig_167,8,1.8,1.0,ND,ND,ND,4.947, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-8.118,56.423,1246.159,1.574,34.205,2.822,0.7781512503836436
5QB4,lig_5,lig_167,9,1.8,1.0,ND,ND,ND,4.949, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-7.941,59.225,1370.191,1.794,17.964,2.387,0.7781512503836436
5QB4,lig_5,lig_167,1,1.8,1.0,ND,ND,ND,0.0, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-9.313,73.152,1361.074,3.243,35.004,5.644,0.7781512503836436
5QB4,lig_5,lig_167,5,1.8,1.0,ND,ND,ND,4.991, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-8.39,54.836,1261.093,1.988,41.264,3.548,0.7781512503836436
5QB4,lig_5,lig_167,2,1.8,1.0,ND,ND,ND,7.306, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-9.025,77.044,1306.207,4.061,24.167,7.108,0.7781512503836436
5QB4,lig_5,lig_167,3,1.8,1.0,ND,ND,ND,2.166, 5,1.0010000000000001,0.023279069767441863,0.0,34.04215111478111,0.0,20,8,4,0,2,0,0,0,-9.223,65.098,1387.099,5.833,35.507,9.367,0.7781512503836436
5QB4,lig_20,lig_364,4,1.8,1.0,ND,ND,ND,1.93, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-8.098,83.778,1453.074,4.661,21.337,8.024,1.041392685158225
5QB4,lig_20,lig_364,7,1.8,1.0,ND,ND,ND,3.247, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-8.4,90.582,1496.529,3.604,19.878,6.562,1.041392685158225
5QB4,lig_20,lig_364,6,1.8,1.0,ND,ND,ND,3.258, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-8.242,75.651,1478.948,2.803,18.306,6.182,1.041392685158225
5QB4,lig_20,lig_364,8,1.8,1.0,ND,ND,ND,5.058, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-7.546,83.0,1524.153,2.587,15.578,3.321,1.041392685158225
5QB4,lig_20,lig_364,9,1.8,1.0,ND,ND,ND,6.127, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-7.02,71.627,1250.864,1.825,26.309,3.481,1.041392685158225
5QB4,lig_20,lig_364,1,1.8,1.0,ND,ND,ND,0.0, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-9.018,100.281,1581.801,5.151,27.25,8.532,1.041392685158225
5QB4,lig_20,lig_364,5,1.8,1.0,ND,ND,ND,2.962, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-8.081,75.384,1574.233,3.15,15.196,5.569,1.041392685158225
5QB4,lig_20,lig_364,2,1.8,1.0,ND,ND,ND,3.106, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-8.468,78.952,1523.041,3.417,15.15,7.212,1.041392685158225
5QB4,lig_20,lig_364,3,1.8,1.0,ND,ND,ND,2.057, 10,-0.0010000000000000564,-2.0000000000001126e-05,0.0,34.04215111478111,0.0,20,10,5,0,3,0,0,0,-8.43,75.385,1529.628,3.225,26.136,6.338,1.041392685158225
5QB4,lig_7,lig_174,4,1.8,1.0,ND,ND,ND,18.429, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-8.151,81.589,1449.986,4.948,24.864,6.862,0.9542425094393249
5QB4,lig_7,lig_174,7,1.8,1.0,ND,ND,ND,18.984, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-7.67,57.492,1395.17,5.3,25.713,8.143,0.9542425094393249
5QB4,lig_7,lig_174,6,1.8,1.0,ND,ND,ND,18.822, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-7.349,77.838,1353.524,3.595,28.34,3.939,0.9542425094393249
5QB4,lig_7,lig_174,8,1.8,1.0,ND,ND,ND,18.477, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-7.436,62.122,1317.379,3.869,29.874,5.745,0.9542425094393249
5QB4,lig_7,lig_174,9,1.8,1.0,ND,ND,ND,18.993, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-7.212,65.584,1178.397,2.046,17.954,4.403,0.9542425094393249
5QB4,lig_7,lig_174,1,1.8,1.0,ND,ND,ND,0.0, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-8.154,84.368,1372.564,3.368,26.766,5.002,0.9542425094393249
5QB4,lig_7,lig_174,5,1.8,1.0,ND,ND,ND,18.505, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-7.492,69.237,1399.218,4.988,28.818,6.334,0.9542425094393249
5QB4,lig_7,lig_174,2,1.8,1.0,ND,ND,ND,18.519, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-8.05,73.597,1352.762,3.918,23.146,6.66,0.9542425094393249
5QB4,lig_7,lig_174,3,1.8,1.0,ND,ND,ND,17.682, 8,1.001,0.02176086956521739,0.0,34.04215111478111,0.0,18,9,4,0,3,0,0,0,-8.116,70.348,1371.566,3.387,24.974,5.973,0.9542425094393249
5QB4,lig_71,lig_2751,4,1.8,1.0,ND,ND,ND,4.553, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-8.077,57.369,1338.501,1.566,42.263,1.735,0.7781512503836436
5QB4,lig_71,lig_2751,7,1.8,1.0,ND,ND,ND,2.464, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-9.065,66.586,1502.031,0.558,39.641,0.501,0.7781512503836436
5QB4,lig_71,lig_2751,6,1.8,1.0,ND,ND,ND,4.576, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-7.848,51.45,1252.3,1.203,46.046,1.668,0.7781512503836436
5QB4,lig_71,lig_2751,8,1.8,1.0,ND,ND,ND,5.338, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-7.544,46.506,1230.54,1.341,22.982,3.072,0.7781512503836436
5QB4,lig_71,lig_2751,9,1.8,1.0,ND,ND,ND,3.644, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-7.483,56.528,1243.2,0.387,37.339,0.0,0.7781512503836436
5QB4,lig_71,lig_2751,1,1.8,1.0,ND,ND,ND,0.0, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-9.929,80.408,1540.229,0.695,44.218,1.133,0.7781512503836436
5QB4,lig_71,lig_2751,5,1.8,1.0,ND,ND,ND,4.757, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-7.96,55.605,1293.56,0.935,41.902,1.127,0.7781512503836436
5QB4,lig_71,lig_2751,2,1.8,1.0,ND,ND,ND,2.237, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-9.815,84.524,1561.152,1.209,48.989,0.882,0.7781512503836436
5QB4,lig_71,lig_2751,3,1.8,1.0,ND,ND,ND,2.587, 5,0.001000000000000334,2.5641025641034205e-05,0.0,34.04215111478111,0.0,28,6,1,0,0,0,0,0,-9.574,75.869,1490.013,1.715,41.88,2.7,0.7781512503836436
5QB4,lig_82,lig_3498,4,1.8,1.0,ND,ND,ND,5.14, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.363,59.054,1214.649,2.576,33.153,5.77,0.8450980400142568
5QB4,lig_82,lig_3498,7,1.8,1.0,ND,ND,ND,4.67, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.164,69.547,1326.134,3.355,27.069,5.101,0.8450980400142568
5QB4,lig_82,lig_3498,6,1.8,1.0,ND,ND,ND,7.398, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-7.995,71.574,1179.643,2.862,37.181,4.662,0.8450980400142568
5QB4,lig_82,lig_3498,8,1.8,1.0,ND,ND,ND,6.779, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.103,66.119,1091.98,2.48,37.861,5.489,0.8450980400142568
5QB4,lig_82,lig_3498,9,1.8,1.0,ND,ND,ND,1.943, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.17,75.412,1208.614,2.84,19.635,5.565,0.8450980400142568
5QB4,lig_82,lig_3498,1,1.8,1.0,ND,ND,ND,0.0, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-9.218,80.904,1256.6,4.314,14.652,9.54,0.8450980400142568
5QB4,lig_82,lig_3498,5,1.8,1.0,ND,ND,ND,5.27, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.506,73.426,1320.908,2.821,24.863,5.052,0.8450980400142568
5QB4,lig_82,lig_3498,2,1.8,1.0,ND,ND,ND,1.424, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.756,73.872,1229.148,3.227,21.507,7.223,0.8450980400142568
5QB4,lig_82,lig_3498,3,1.8,1.0,ND,ND,ND,4.771, 6,-2.0060000000000002,-0.06470967741935485,0.0,34.04215111478111,0.0,19,3,6,0,0,0,0,0,-8.97,87.616,1319.422,3.17,27.822,5.563,0.8450980400142568
5QB4,lig_24,lig_406,4,1.8,1.0,ND,ND,ND,17.201, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-7.745,62.239,1243.765,2.945,31.393,4.179,0.8450980400142568
5QB4,lig_24,lig_406,7,1.8,1.0,ND,ND,ND,19.156, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-7.176,82.695,1310.837,3.807,12.007,3.428,0.8450980400142568
5QB4,lig_24,lig_406,6,1.8,1.0,ND,ND,ND,17.633, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-7.611,58.107,1265.501,6.72,28.616,9.481,0.8450980400142568
5QB4,lig_24,lig_406,8,1.8,1.0,ND,ND,ND,16.989, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-7.333,57.468,1102.38,4.178,39.167,6.194,0.8450980400142568
5QB4,lig_24,lig_406,9,1.8,1.0,ND,ND,ND,17.266, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-6.885,48.989,1170.428,1.995,22.185,2.964,0.8450980400142568
5QB4,lig_24,lig_406,1,1.8,1.0,ND,ND,ND,0.0, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-8.684,86.515,1375.356,3.935,40.355,4.325,0.8450980400142568
5QB4,lig_24,lig_406,5,1.8,1.0,ND,ND,ND,18.45, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-7.154,48.998,1113.497,1.367,25.163,3.031,0.8450980400142568
5QB4,lig_24,lig_406,2,1.8,1.0,ND,ND,ND,17.595, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-7.764,75.66,1258.872,3.422,34.744,3.738,0.8450980400142568
5QB4,lig_24,lig_406,3,1.8,1.0,ND,ND,ND,17.429, 6,0.0010000000000000009,2.4390243902439046e-05,0.0,34.04215111478111,0.0,16,8,4,0,2,0,0,0,-7.765,64.202,1244.591,3.906,22.827,5.98,0.8450980400142568
5QB4,lig_92,lig_3973,4,1.8,1.0,ND,ND,ND,3.788, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.47,77.459,1442.009,4.944,40.827,8.293,1.0
5QB4,lig_92,lig_3973,7,1.8,1.0,ND,ND,ND,3.076, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.583,80.062,1468.95,1.967,49.732,3.384,1.0
5QB4,lig_92,lig_3973,6,1.8,1.0,ND,ND,ND,3.465, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.323,62.652,1444.356,2.994,31.593,6.571,1.0
5QB4,lig_92,lig_3973,8,1.8,1.0,ND,ND,ND,2.721, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.256,71.326,1383.159,1.744,52.571,3.392,1.0
5QB4,lig_92,lig_3973,9,1.8,1.0,ND,ND,ND,3.319, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.116,82.449,1456.253,1.769,33.122,2.865,1.0
5QB4,lig_92,lig_3973,1,1.8,1.0,ND,ND,ND,0.0, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.898,81.584,1571.98,4.957,46.315,7.602,1.0
5QB4,lig_92,lig_3973,5,1.8,1.0,ND,ND,ND,1.839, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.647,75.799,1515.408,2.43,41.166,4.541,1.0
5QB4,lig_92,lig_3973,2,1.8,1.0,ND,ND,ND,1.067, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.764,69.169,1502.625,2.765,47.892,5.439,1.0
5QB4,lig_92,lig_3973,3,1.8,1.0,ND,ND,ND,1.345, 9,-0.9989999999999998,-0.02270454545454545,0.0,34.04215111478111,0.0,28,6,2,0,0,0,0,0,-8.594,64.822,1473.991,2.495,46.326,5.254,1.0
5QB4,lig_87,lig_3791,4,1.8,1.0,ND,ND,ND,4.944, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-9.021,70.93,1237.445,1.593,50.224,2.538,0.6989700043360189
5QB4,lig_87,lig_3791,7,1.8,1.0,ND,ND,ND,7.265, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-8.421,77.351,1212.491,1.933,34.659,2.542,0.6989700043360189
5QB4,lig_87,lig_3791,6,1.8,1.0,ND,ND,ND,4.932, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-8.932,75.042,1231.512,1.95,51.901,2.571,0.6989700043360189
5QB4,lig_87,lig_3791,8,1.8,1.0,ND,ND,ND,1.857, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-8.866,75.83,1403.943,2.388,39.896,2.092,0.6989700043360189
5QB4,lig_87,lig_3791,9,1.8,1.0,ND,ND,ND,1.341, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-8.796,66.604,1342.998,1.225,40.111,1.408,0.6989700043360189
5QB4,lig_87,lig_3791,1,1.8,1.0,ND,ND,ND,0.0, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-9.196,81.677,1387.598,1.57,38.455,1.502,0.6989700043360189
5QB4,lig_87,lig_3791,5,1.8,1.0,ND,ND,ND,2.148, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-8.905,79.693,1397.984,1.658,45.857,0.593,0.6989700043360189
5QB4,lig_87,lig_3791,2,1.8,1.0,ND,ND,ND,1.51, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-9.074,67.734,1422.955,1.042,40.893,0.859,0.6989700043360189
5QB4,lig_87,lig_3791,3,1.8,1.0,ND,ND,ND,4.327, 4,-0.000999999999999994,-3.030303030303012e-05,0.0,34.04215111478111,0.0,24,3,3,0,0,0,0,0,-8.805,65.452,1247.051,1.434,47.813,2.248,0.6989700043360189
5QB4,lig_49,lig_1345,4,1.8,1.0,ND,ND,ND,1.701, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.72,64.781,1519.58,2.1,21.581,3.02,0.7781512503836436
5QB4,lig_49,lig_1345,7,1.8,1.0,ND,ND,ND,5.415, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.44,55.426,1503.954,1.321,18.581,2.196,0.7781512503836436
5QB4,lig_49,lig_1345,6,1.8,1.0,ND,ND,ND,5.546, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.496,63.957,1452.598,2.093,14.923,3.589,0.7781512503836436
5QB4,lig_49,lig_1345,8,1.8,1.0,ND,ND,ND,5.312, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.424,68.867,1426.088,2.349,17.397,3.604,0.7781512503836436
5QB4,lig_49,lig_1345,9,1.8,1.0,ND,ND,ND,5.921, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.353,62.014,1489.455,2.664,31.069,2.89,0.7781512503836436
5QB4,lig_49,lig_1345,1,1.8,1.0,ND,ND,ND,0.0, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-9.401,71.076,1668.252,1.832,19.456,2.467,0.7781512503836436
5QB4,lig_49,lig_1345,5,1.8,1.0,ND,ND,ND,5.444, 5,-0.997,-0.025564102564102565,0.0,34.04215111478111,0.0,22,3,6,0,1,5,0,0,-8.563,66.32,1470.63,3.072,15.46,4.781,0.7781512503836436
